profile_pic,username_digit_ratio,description_length,private,posts_count,followers_count,follows_count,fake,source_dataset,log_followers,log_follows,log_posts,followers_per_post,follows_to_followers,engagement_ratio,social_reach,has_no_posts,has_many_follows,has_many_followers,follow_activity_score
0,0.0,0,0,0,69,694,1,ifsg,4.248495242049359,6.543911845564792,0.0,69.0,9.914285714285715,0.0,0.09031413612565445,1,0,0,2
0,0.1,0,1,0,17,183,1,instafake,2.8903717578961645,5.214935757608986,0.0,17.0,10.166666666666666,0.0,0.0845771144278607,1,0,0,2
1,0.0,0,1,0,116,187,0,instafake,4.762173934797756,5.236441962829949,0.0,116.0,1.5982905982905984,0.0,0.3815789473684211,1,0,0,2
0,0.0,0,1,0,290,2269,1,instafake,5.673323267171493,7.727535110475448,0.0,290.0,7.797250859106529,0.0,0.11328125,1,1,0,3
1,0.0,110,0,3,34,938,1,instafake,3.5553480614894135,6.844815479208263,1.3862943611198906,8.5,26.8,0.003083247687564234,0.03494347379239465,0,0,0,1
1,0.4444444444444444,0,1,0,14,1725,1,instafake,2.70805020110221,7.453561871643373,0.0,14.0,115.0,0.0,0.008045977011494253,1,1,0,3
1,0.0769230769230769,85,0,3,26,1392,1,instafake,3.295836866004329,7.239214973779806,1.3862943611198906,6.5,51.55555555555556,0.0021141649048625794,0.018322762508809022,0,0,0,1
1,0.0,107,1,49,199,209,0,instafake,5.298317366548036,5.3471075307174685,3.912023005428146,3.98,1.045,0.1198044009779951,0.48655256723716384,0,0,0,1
1,0.25,59,0,28,358,1990,1,ifsg,5.883322388488279,7.596392304064196,3.367295829986474,12.344827586206897,5.543175487465181,0.011919965942954448,0.15240527884206045,0,1,0,2
1,0.0,0,1,43,51,48,0,instafake,3.9512437185814275,3.8918202981106265,3.784189633918261,1.1590909090909092,0.9230769230769231,0.43,0.51,0,0,0,0
1,0.0,93,0,751,380510,0,0,ifsg,12.84927036519584,0.0,6.62273632394984,505.9973404255319,0.0,0.0019736617338263545,0.9999973719550814,0,0,1,0
0,0.33,0,1,0,1,34,1,ifsg,0.6931471805599453,3.5553480614894135,0.0,1.0,17.0,0.0,0.027777777777777776,1,0,0,2
1,0.24,0,1,353,1261,2187,0,ifsg,7.140453043101158,7.690743163541872,5.869296913133774,3.562146892655367,1.7329635499207607,0.10234850681356915,0.36561322122354306,0,1,1,2
0,0.0,0,0,0,9,25,1,ifsg,2.302585092994046,3.258096538021482,0.0,9.0,2.5,0.0,0.2571428571428571,1,0,0,2
1,0.2352941176470588,0,0,3,486,578,0,instafake,6.18826412308259,6.361302477572996,1.3862943611198906,121.5,1.1868583162217659,0.0028169014084507044,0.4563380281690141,0,0,0,1
0,0.0,0,0,0,58,2132,1,instafake,4.07753744390572,7.665284718471351,0.0,58.0,36.13559322033898,0.0,0.02647193062528526,1,1,0,3
1,0.0,35,0,15,1218,351,0,instafake,7.105786129481271,5.863631175598097,2.772588722239781,76.125,0.28794093519278097,0.009554140127388535,0.7757961783439491,0,0,1,0
1,0.33,0,1,12,48,45,1,ifsg,3.8918202981106265,3.828641396489095,2.5649493574615367,3.6923076923076925,0.9183673469387755,0.1276595744680851,0.5106382978723404,0,0,0,0
1,0.0,18,0,0,346,318,0,instafake,5.849324779946859,5.765191102784844,0.0,346.0,0.9164265129682997,0.0,0.5203007518796993,1,0,0,1
1,0.33,0,0,23,47,139,1,ifsg,3.871201010907891,4.941642422609304,3.1780538303479458,1.9583333333333333,2.8958333333333335,0.12299465240641712,0.25133689839572193,0,0,0,1
1,0.0,0,0,17,68,75,0,instafake,4.23410650459726,4.330733340286331,2.8903717578961645,3.7777777777777777,1.0869565217391304,0.11805555555555555,0.4722222222222222,0,0,0,1
0,0.4444444444444444,0,1,0,151,1975,1,instafake,5.0238805208462765,7.588829878307813,0.0,151.0,12.993421052631579,0.0,0.07099200752233192,1,1,0,3
1,0.0,19,1,15,267,319,0,instafake,5.5909869805108565,5.768320995793772,2.772588722239781,16.6875,1.1902985074626866,0.02555366269165247,0.454855195911414,0,0,0,1
1,0.0,0,0,122,539,639,0,ifsg,6.29156913955832,6.461468176353717,4.812184355372417,4.382113821138211,1.1833333333333333,0.10347752332485156,0.457167090754877,0,0,0,1
1,0.0,11,0,4,175,313,0,instafake,5.170483995038151,5.749392985908253,1.6094379124341003,35.0,1.7784090909090908,0.0081799591002045,0.35787321063394684,0,0,0,1
1,0.0,45,1,41,284,361,0,instafake,5.652489180268651,5.8916442118257715,3.7376696182833684,6.761904761904762,1.2666666666666666,0.06346749226006192,0.43962848297213625,0,0,0,1
1,0.0,39,1,11,116,162,0,instafake,4.762173934797756,5.093750200806762,2.4849066497880004,9.666666666666666,1.3846153846153846,0.03942652329749104,0.4157706093189964,0,0,0,1
1,0.0,146,0,83,623,579,0,instafake,6.436150368369428,6.363028103540465,4.430816798843313,7.416666666666667,0.9278846153846154,0.06899418121363259,0.5178719866999169,0,0,0,0
1,0.1428571428571428,0,1,1,5,460,1,instafake,1.791759469228055,6.133398042996649,0.6931471805599453,2.5,76.66666666666667,0.002145922746781116,0.01072961373390558,0,0,0,1
1,0.0,0,1,29,25,39,1,ifsg,3.258096538021482,3.6888794541139363,3.4011973816621555,0.8333333333333334,1.5,0.4461538461538462,0.38461538461538464,0,0,0,1
1,0.0,3,1,5,92,196,0,instafake,4.532599493153256,5.2832037287379885,1.791759469228055,15.333333333333334,2.10752688172043,0.01730103806228374,0.31833910034602075,0,0,0,1
1,0.0,7,1,2,79,80,0,instafake,4.382026634673881,4.394449154672439,1.0986122886681098,26.333333333333332,1.0,0.0125,0.49375,0,0,0,0
1,0.375,19,0,1,29,1857,1,instafake,3.4011973816621555,7.527255919373784,0.6931471805599453,14.5,61.9,0.0005299417064122947,0.015368309485956544,0,1,0,2
1,0.07,0,1,0,12,192,1,ifsg,2.5649493574615367,5.262690188904886,0.0,12.0,14.76923076923077,0.0,0.05853658536585366,1,0,0,2
0,0.0,0,0,0,1,8,1,ifsg,0.6931471805599453,2.1972245773362196,0.0,1.0,4.0,0.0,0.1,1,0,0,2
1,0.0,12,0,61,1135,899,0,ifsg,7.035268599281097,6.802394763324311,4.127134385045092,18.306451612903224,0.7913732394366197,0.029975429975429974,0.5577395577395577,0,0,1,0
1,0.0,23,0,52,1058,614,0,instafake,6.9650803456014065,6.421622267806518,3.970291913552122,19.962264150943398,0.5797922568460812,0.031081888822474597,0.6323968918111178,0,0,1,0
1,0.0,81,1,60,301,444,0,instafake,5.71042701737487,6.09807428216624,4.110873864173311,4.934426229508197,1.4701986754966887,0.08042895442359249,0.403485254691689,0,0,0,1
1,0.0,59,1,80,479,547,0,instafake,6.173786103901937,6.306275286948016,4.394449154672439,5.91358024691358,1.1395833333333334,0.07789678675754626,0.4664070107108082,0,0,0,1
1,0.0,0,0,158,389,806,0,ifsg,5.966146739123692,6.693323668269949,5.0689042022202315,2.4465408805031448,2.066666666666667,0.13210702341137123,0.32525083612040134,0,0,0,1
1,0.0,23,0,85,668,609,0,ifsg,6.505784060128229,6.413458957167357,4.454347296253507,7.767441860465116,0.9103139013452914,0.06651017214397496,0.5226917057902973,0,0,0,0
1,0.38,0,0,2,207,2426,1,ifsg,5.337538079701318,7.794411205726601,1.0986122886681098,69.0,11.663461538461538,0.0007593014426727411,0.0785876993166287,0,1,0,2
1,0.0,0,1,3,188,504,0,instafake,5.241747015059643,6.22455842927536,1.3862943611198906,47.0,2.6666666666666665,0.004329004329004329,0.2712842712842713,0,0,0,1
1,0.0,46,0,469,1083,1066,0,instafake,6.988413181999592,6.9726062513017535,6.152732694704104,2.304255319148936,0.9833948339483395,0.21813953488372093,0.5037209302325582,0,0,1,0
1,0.0,22,1,12,312,323,0,instafake,5.746203190540153,5.780743515792329,2.5649493574615367,24.0,1.0319488817891374,0.018867924528301886,0.49056603773584906,0,0,0,1
1,0.0,149,0,28,1031,208,1,ifsg,6.939253946041508,5.342334251964811,3.367295829986474,35.55172413793103,0.20155038759689922,0.02258064516129032,0.8314516129032258,0,0,1,0
1,0.0,23,1,47,403,470,0,instafake,6.0014148779611505,6.154858094016418,3.871201010907891,8.395833333333334,1.1633663366336633,0.05377574370709382,0.4610983981693364,0,0,0,1
1,0.0,105,0,7,5,46,0,instafake,1.791759469228055,3.8501476017100584,2.0794415416798357,0.625,7.666666666666667,0.1346153846153846,0.09615384615384616,0,0,0,1
1,0.0769230769230769,42,1,32,213,235,0,instafake,5.365976015021851,5.4638318050256105,3.4965075614664802,6.454545454545454,1.0981308411214954,0.07126948775055679,0.47438752783964366,0,0,0,1
0,0.5,0,0,0,83,139,1,ifsg,4.430816798843313,4.941642422609304,0.0,83.0,1.6547619047619047,0.0,0.3721973094170404,1,0,0,2
1,0.0,33,1,59,99,178,0,ifsg,4.605170185988092,5.187385805840755,4.0943445622221,1.65,1.78,0.21223021582733814,0.35611510791366907,0,0,0,1
1,0.2,0,0,1,1,9,1,ifsg,0.6931471805599453,2.302585092994046,0.6931471805599453,0.5,4.5,0.09090909090909091,0.09090909090909091,0,0,0,1
1,0.0,110,1,101,316,317,0,instafake,5.75890177387728,5.762051382780177,4.624972813284271,3.0980392156862746,1.0,0.15930599369085174,0.49842271293375395,0,0,0,0
0,0.38,0,0,0,3,11,1,ifsg,1.3862943611198906,2.4849066497880004,0.0,3.0,2.75,0.0,0.2,1,0,0,2
1,0.0,21,1,31,378,422,0,instafake,5.937536205082426,6.0473721790462776,3.4657359027997265,11.8125,1.1134564643799472,0.03870162297128589,0.47191011235955055,0,0,0,1
1,0.0,41,0,17,338,330,0,instafake,5.82600010738045,5.802118375377063,2.8903717578961645,18.77777777777778,0.9734513274336283,0.025411061285500747,0.5052316890881914,0,0,0,0
1,0.0,3,0,17,391,314,0,instafake,5.971261839790462,5.752572638825633,2.8903717578961645,21.72222222222222,0.8010204081632653,0.024079320113314446,0.5538243626062322,0,0,0,0
0,0.0,0,0,0,18,1741,1,instafake,2.9444389791664403,7.462789157412448,0.0,18.0,91.63157894736842,0.0,0.010227272727272727,1,1,0,3
0,0.0,0,1,0,1338,3364,1,instafake,7.199678345691172,8.121183242078828,0.0,1338.0,2.512322628827483,0.0,0.28449925579417396,1,1,1,3
1,0.0,7,0,65,337,296,0,instafake,5.823045895483019,5.6937321388027,4.189654742026425,5.106060606060606,0.8757396449704142,0.10252365930599369,0.5315457413249212,0,0,0,0
0,0.4,0,0,0,30,48,1,ifsg,3.4339872044851463,3.8918202981106265,0.0,30.0,1.5483870967741935,0.0,0.379746835443038,1,0,0,2
1,0.0909090909090909,40,1,42,527,498,0,instafake,6.269096283706261,6.212606095751519,3.7612001156935624,12.255813953488373,0.9431818181818182,0.04093567251461988,0.51364522417154,0,0,0,0
1,0.0,0,0,74,137,96,0,ifsg,4.927253685157205,4.574710978503383,4.31748811353631,1.8266666666666667,0.6956521739130435,0.3162393162393162,0.5854700854700855,0,0,0,0
1,0.0,105,1,145,781,529,0,ifsg,6.661854740545311,6.272877006546167,4.983606621708336,5.3493150684931505,0.6764705882352942,0.11060259344012205,0.5957284515636918,0,0,0,0
1,0.0,42,0,111,541,701,0,ifsg,6.295266001439646,6.553933404025811,4.718498871295094,4.830357142857143,1.2933579335793357,0.08930008045052293,0.4352373290426388,0,0,0,1
1,0.2,139,1,19,257,291,0,instafake,5.552959584921617,5.676753802268282,2.995732273553991,12.85,1.127906976744186,0.03460837887067395,0.4681238615664845,0,0,0,1
1,0.0,0,1,80,582,658,0,instafake,6.368187186350492,6.490723534502507,4.394449154672439,7.185185185185185,1.1286449399656946,0.064464141821112,0.46897663174858983,0,0,0,1
1,0.17,0,1,89,1167,618,0,ifsg,7.0630481633881725,6.428105272684596,4.499809670330265,12.966666666666667,0.5291095890410958,0.04983202687569989,0.6534154535274356,0,0,1,0
1,0.0,93,0,163,481,452,0,instafake,6.1779441140506,6.115892125483034,5.099866427824199,2.932926829268293,0.9377593360995851,0.1745182012847966,0.5149892933618844,0,0,0,0
1,0.24,0,0,5,497,438,0,ifsg,6.210600077024653,6.0844994130751715,1.791759469228055,82.83333333333333,0.8795180722891566,0.005341880341880342,0.530982905982906,0,0,0,0
1,0.3,0,0,0,22,1330,1,instafake,3.1354942159291497,7.193685818395112,0.0,22.0,57.82608695652174,0.0,0.016260162601626018,1,0,0,2
1,0.0,34,1,88,584,653,0,instafake,6.371611847231857,6.483107351457199,4.48863636973214,6.561797752808989,1.1162393162393163,0.07108239095315025,0.4717285945072698,0,0,0,1
1,0.0,0,0,1,17,1299,1,instafake,2.8903717578961645,7.170119543449628,0.6931471805599453,8.5,72.16666666666667,0.0007593014426727411,0.012908124525436599,0,0,0,1
1,0.0,0,1,76,406,478,0,instafake,6.008813185442595,6.171700597410915,4.343805421853684,5.2727272727272725,1.1744471744471745,0.08587570621468926,0.45875706214689266,0,0,0,1
1,0.0,0,1,76,406,478,0,instafake,6.008813185442595,6.171700597410915,4.343805421853684,5.2727272727272725,1.1744471744471745,0.08587570621468926,0.45875706214689266,0,0,0,1
0,0.2,61,1,5,7,47,1,ifsg,2.0794415416798357,3.871201010907891,1.791759469228055,1.1666666666666667,5.875,0.09090909090909091,0.12727272727272726,0,0,0,1
1,0.0,16,1,9,481,531,0,instafake,6.1779441140506,6.2766434893416445,2.302585092994046,48.1,1.1016597510373445,0.008884501480750246,0.47482724580454094,0,0,0,1
0,0.0,0,1,0,1,282,1,instafake,0.6931471805599453,5.645446897643238,0.0,1.0,141.0,0.0,0.0035211267605633804,1,0,0,2
1,0.0,0,0,263,1017,1201,0,instafake,6.925595197110468,7.091742115095153,5.575949103146316,3.852272727272727,1.1797642436149312,0.11852185669220369,0.4583145561063542,0,0,1,1
1,0.0,64,1,3,35,6,0,ifsg,3.58351893845611,1.9459101490553132,1.3862943611198906,8.75,0.16666666666666666,0.07142857142857142,0.8333333333333334,0,0,0,0
1,0.0,30,1,65,368,459,0,instafake,5.910796644040527,6.131226489483141,4.189654742026425,5.575757575757576,1.2439024390243902,0.0785024154589372,0.4444444444444444,0,0,0,1
1,0.0,9,0,0,153,1195,1,instafake,5.0369526024136295,7.086737934510577,0.0,153.0,7.759740259740259,0.0,0.1134173461823573,1,0,0,2
1,0.0,0,0,4,88,61,1,ifsg,4.48863636973214,4.127134385045092,1.6094379124341003,17.6,0.6853932584269663,0.02666666666666667,0.5866666666666667,0,0,0,0
1,0.0,8,1,16,473,497,0,instafake,6.161207321695077,6.210600077024653,2.833213344056216,27.823529411764707,1.0485232067510548,0.016477857878475798,0.48712667353244077,0,0,0,1
1,0.0666666666666666,130,0,9,816,646,0,instafake,6.705639094860003,6.472346294500901,2.302585092994046,81.6,0.7906976744186046,0.006151742993848257,0.557758031442242,0,0,0,0
1,0.89,0,0,8,341,2287,1,ifsg,5.834810737062605,7.7354333524996886,2.1972245773362196,37.888888888888886,6.687134502923977,0.0030429821224800305,0.1297071129707113,0,1,0,2
0,0.0476190476190476,0,1,3,181,199,0,instafake,5.204006687076795,5.298317366548036,1.3862943611198906,45.25,1.0934065934065933,0.007874015748031496,0.47506561679790027,0,0,0,1
1,0.0,0,1,271,304,450,0,instafake,5.720311776607412,6.111467339502679,5.605802066295998,1.1176470588235294,1.4754098360655739,0.35894039735099337,0.40264900662251657,0,0,0,1
0,0.21,0,0,1,1,2,1,ifsg,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.5,1.0,0.25,0.25,0,0,0,0
1,0.0,45,1,69,719,607,0,instafake,6.579251212010101,6.410174881966167,4.248495242049359,10.271428571428572,0.8430555555555556,0.05199698568198945,0.5418236623963828,0,0,0,0
1,0.0,0,0,3,37,22,0,ifsg,3.6375861597263857,3.1354942159291497,1.3862943611198906,9.25,0.5789473684210527,0.05,0.6166666666666667,0,0,0,0
1,0.0,8,1,10,642,707,0,instafake,6.466144724237619,6.56244409369372,2.3978952727983707,58.36363636363637,1.0995334370139969,0.007407407407407408,0.47555555555555556,0,0,0,1
1,0.0,0,0,1,55,31,0,instafake,4.02535169073515,3.4657359027997265,0.6931471805599453,27.5,0.5535714285714286,0.011494252873563218,0.632183908045977,0,0,0,0
0,0.42,0,0,0,16,36,1,ifsg,2.833213344056216,3.6109179126442243,0.0,16.0,2.1176470588235294,0.0,0.3018867924528302,1,0,0,2
1,0.0,60,0,110,426,486,0,instafake,6.056784013228625,6.18826412308259,4.709530201312334,3.8378378378378377,1.1381733021077283,0.12048192771084337,0.4665936473165389,0,0,0,1
1,0.1666666666666666,0,0,0,59,89,0,instafake,4.0943445622221,4.499809670330265,0.0,59.0,1.4833333333333334,0.0,0.3959731543624161,1,0,0,2
1,0.0,35,1,18,342,286,0,instafake,5.8377304471659395,5.659482215759621,2.9444389791664403,18.0,0.8338192419825073,0.028616852146263912,0.5437201907790143,0,0,0,0
1,0.0,0,1,21,202,201,0,instafake,5.313205979041787,5.308267697401205,3.091042453358316,9.181818181818182,0.9901477832512315,0.05198019801980198,0.5,0,0,0,0
1,0.0,0,1,69,276,352,0,instafake,5.6240175061873385,5.8664680569332965,4.248495242049359,3.942857142857143,1.2707581227436824,0.10969793322734499,0.43879173290937995,0,0,0,1
1,0.0,16,0,5,77,42,0,instafake,4.356708826689592,3.7612001156935624,1.791759469228055,12.833333333333334,0.5384615384615384,0.041666666666666664,0.6416666666666667,0,0,0,0
0,0.44,0,0,4,17,20,1,ifsg,2.8903717578961645,3.044522437723423,1.6094379124341003,3.4,1.1111111111111112,0.10526315789473684,0.4473684210526316,0,0,0,1
1,0.0,0,1,156,521,1282,0,instafake,6.257667587882639,7.1569563646156364,5.056245805348308,3.3184713375796178,2.4559386973180075,0.08647450110864745,0.2888026607538803,0,0,0,1
0,0.44,112,0,4,415,1445,1,ifsg,6.030685260261263,7.27655640271871,1.6094379124341003,83.0,3.4735576923076925,0.0021493820526598604,0.2229983879634605,0,1,0,2
1,0.3333333333333333,0,0,31,384,455,0,instafake,5.953243334287785,6.1224928095143865,3.4657359027997265,12.0,1.1818181818181819,0.036904761904761905,0.45714285714285713,0,0,0,1
1,0.4,0,0,4,150,164,1,ifsg,5.017279836814924,5.10594547390058,1.6094379124341003,30.0,1.086092715231788,0.012698412698412698,0.47619047619047616,0,0,0,1
1,0.0,21,0,40,824,489,0,ifsg,6.715383386334681,6.194405391104672,3.713572066704308,20.097560975609756,0.5927272727272728,0.030441400304414,0.6270928462709284,0,0,0,0
1,0.0,138,0,156,92192,16,0,ifsg,11.431639484753578,2.833213344056216,5.056245805348308,587.2101910828026,0.00017354896792598138,0.0016918088256027068,0.9998156362177227,0,0,1,0
1,0.0,32,1,5,353,733,0,instafake,5.869296913133774,6.598509028614515,1.791759469228055,58.833333333333336,2.0706214689265536,0.004599816007359705,0.3247470101195952,0,0,0,1
1,0.0,0,1,53,229,492,0,ifsg,5.438079308923196,6.20050917404269,3.9889840465642745,4.2407407407407405,2.139130434782609,0.07340720221606649,0.3171745152354571,0,0,0,1
1,0.0,0,1,34,488,569,0,instafake,6.192362489474872,6.345636360828596,3.5553480614894135,13.942857142857143,1.16359918200409,0.03213610586011342,0.4612476370510397,0,0,0,1
1,0.0,0,1,8,153,253,0,instafake,5.0369526024136295,5.537334267018537,2.1972245773362196,17.0,1.6428571428571428,0.019656019656019656,0.3759213759213759,0,0,0,1
1,0.0,18,1,21,562,691,0,instafake,6.333279628139691,6.539585955617669,3.091042453358316,25.545454545454547,1.2273534635879217,0.01674641148325359,0.4481658692185008,0,0,0,1
1,0.14,0,0,10,67,90,1,ifsg,4.219507705176107,4.51085950651685,2.3978952727983707,6.090909090909091,1.3235294117647058,0.06329113924050633,0.4240506329113924,0,0,0,1
1,0.0769230769230769,60,0,5,1,0,1,instafake,0.6931471805599453,0.0,1.791759469228055,0.16666666666666666,0.0,2.5,0.5,0,0,0,0
1,0.0909090909090909,68,0,5,291,84,0,instafake,5.676753802268282,4.442651256490317,1.791759469228055,48.5,0.2876712328767123,0.013297872340425532,0.773936170212766,0,0,0,0
1,0.36,0,0,9,159,433,1,ifsg,5.075173815233827,6.073044534100405,2.302585092994046,15.9,2.70625,0.01517706576728499,0.26812816188870153,0,0,0,1
1,0.0,0,0,59,7007,289,0,ifsg,8.854807632616227,5.66988092298052,4.0943445622221,116.78333333333333,0.04123858447488585,0.008085514595039056,0.9602576401260792,0,0,1,0
1,0.1111111111111111,14,1,0,0,174,1,instafake,0.0,5.1647859739235145,0.0,0.0,174.0,0.0,0.0,1,0,0,2
1,0.0,0,1,33,132,345,0,instafake,4.890349128221754,5.846438775057725,3.5263605246161616,3.8823529411764706,2.593984962406015,0.06903765690376569,0.27615062761506276,0,0,0,1
1,0.3333333333333333,13,1,14,349,427,0,instafake,5.857933154483459,6.059123195581797,2.70805020110221,23.266666666666666,1.22,0.018018018018018018,0.4491634491634492,0,0,0,1
1,0.0,49,0,24,204,263,0,instafake,5.3230099791384085,5.575949103146316,3.2188758248682006,8.16,1.2829268292682927,0.05128205128205128,0.4358974358974359,0,0,0,1
1,0.0,35,1,70,247,289,0,instafake,5.5134287461649825,5.66988092298052,4.2626798770413155,3.4788732394366195,1.1653225806451613,0.1303538175046555,0.45996275605214154,0,0,0,1
0,0.38,0,0,0,60,31,1,ifsg,4.110873864173311,3.4657359027997265,0.0,60.0,0.5081967213114754,0.0,0.6521739130434783,1,0,0,1
0,0.14,0,0,0,1906,2129,1,ifsg,7.553286605600419,7.6638772587034705,0.0,1906.0,1.1164132144729941,0.0,0.4722497522299306,1,1,1,3
1,0.0,0,0,1,15,659,1,instafake,2.772588722239781,6.492239835020471,0.6931471805599453,7.5,41.1875,0.0014814814814814814,0.022222222222222223,0,0,0,1
1,0.1538461538461538,43,0,76,590,801,0,instafake,6.3818160174060985,6.687108607866515,4.343805421853684,7.662337662337662,1.3553299492385786,0.05459770114942529,0.4238505747126437,0,0,0,1
1,0.0,0,1,9,113,148,0,instafake,4.736198448394496,5.003946305945459,2.302585092994046,11.3,1.2982456140350878,0.03435114503816794,0.4312977099236641,0,0,0,1
1,0.0,115,1,54,679,666,0,instafake,6.522092798170152,6.502790045915623,4.007333185232471,12.345454545454546,0.9794117647058823,0.04011887072808321,0.5044576523031203,0,0,0,0
1,0.12,0,0,69,320377,228,0,ifsg,12.677256827649062,5.43372200355424,4.248495242049359,4576.814285714286,0.0007116593523899894,0.0002152174319881724,0.9992857276532566,0,0,1,0
0,0.2727272727272727,0,0,0,47,106,1,instafake,3.871201010907891,4.672828834461906,0.0,47.0,2.2083333333333335,0.0,0.3051948051948052,1,0,0,2
1,0.0,0,0,8,142,224,0,instafake,4.962844630259907,5.41610040220442,2.1972245773362196,15.777777777777779,1.5664335664335665,0.021798365122615803,0.3869209809264305,0,0,0,1
1,0.0,113,0,6,792,3126,0,instafake,6.675823221634848,8.047829357457841,1.9459101490553132,113.14285714285714,3.9419924337957126,0.0015310028068384791,0.20209237050267925,0,1,0,2
1,0.0,0,1,9,183,401,0,instafake,5.214935757608986,5.996452088619021,2.302585092994046,18.3,2.1793478260869565,0.015384615384615385,0.3128205128205128,0,0,0,1
1,0.0,0,0,13,531,480,0,instafake,6.2766434893416445,6.175867270105761,2.6390573296152584,37.92857142857143,0.9022556390977443,0.012845849802371542,0.5247035573122529,0,0,0,0
1,0.0,112,1,22,743,331,0,ifsg,6.612041034833092,5.805134968916488,3.1354942159291497,32.30434782608695,0.44489247311827956,0.020465116279069766,0.6911627906976744,0,0,0,0
1,0.0,0,1,23,284,315,0,instafake,5.652489180268651,5.755742213586912,3.1780538303479458,11.833333333333334,1.105263157894737,0.03833333333333333,0.47333333333333333,0,0,0,1
1,0.1666666666666666,4,1,2,245,208,0,instafake,5.5053315359323625,5.342334251964811,1.0986122886681098,81.66666666666667,0.8455284552845529,0.004405286343612335,0.539647577092511,0,0,0,0
1,0.0,0,1,11,102,264,0,instafake,4.634728988229636,5.579729825986222,2.4849066497880004,8.5,2.563106796116505,0.02997275204359673,0.2779291553133515,0,0,0,1
1,0.0,98,1,1058,402,343,0,instafake,5.998936561946683,5.840641657373398,6.9650803456014065,0.37960339943342775,0.8511166253101737,1.418230563002681,0.5388739946380697,0,0,0,0
1,0.0769230769230769,0,1,48,384,410,0,instafake,5.953243334287785,6.018593214496234,3.8918202981106265,7.836734693877551,1.0649350649350648,0.06037735849056604,0.4830188679245283,0,0,0,1
1,0.92,0,0,11,96,242,1,ifsg,4.574710978503383,5.493061443340548,2.4849066497880004,8.0,2.4948453608247423,0.032448377581120944,0.2831858407079646,0,0,0,1
1,0.0,30,1,87,893,902,0,instafake,6.795705775173514,6.805722553416985,4.477336814478207,10.147727272727273,1.0089485458612975,0.04844097995545657,0.49721603563474387,0,0,0,1
0,0.06,0,0,0,27,63,1,ifsg,3.332204510175204,4.1588830833596715,0.0,27.0,2.25,0.0,0.2967032967032967,1,0,0,2
1,0.0,3,1,118,713,636,0,instafake,6.570882962339584,6.456769655572163,4.77912349311153,5.991596638655462,0.8907563025210085,0.0874074074074074,0.5281481481481481,0,0,0,0
1,0.0,16,1,1,80,1844,1,instafake,4.394449154672439,7.520234556474628,0.6931471805599453,40.0,22.765432098765434,0.0005194805194805195,0.04155844155844156,0,1,0,2
0,0.0,0,0,0,16,2473,1,instafake,2.833213344056216,7.813591552952433,0.0,16.0,145.47058823529412,0.0,0.00642570281124498,1,1,0,3
1,0.0,18,1,15,170,181,0,instafake,5.14166355650266,5.204006687076795,2.772588722239781,10.625,1.0584795321637428,0.04261363636363636,0.48295454545454547,0,0,0,1
0,0.0,0,0,0,16,26,1,ifsg,2.833213344056216,3.295836866004329,0.0,16.0,1.5294117647058822,0.0,0.37209302325581395,1,0,0,2
1,0.0,74,0,3,185,1928,1,instafake,5.225746673713202,7.564757012905729,1.3862943611198906,46.25,10.365591397849462,0.0014191106906338694,0.08751182592242195,0,1,0,2
1,0.0,0,1,130,379,484,0,instafake,5.940171252720432,6.184148890937483,4.875197323201151,2.8931297709923665,1.2736842105263158,0.15046296296296297,0.4386574074074074,0,0,0,1
1,0.0,0,0,199,196,270,0,instafake,5.2832037287379885,5.602118820879701,5.298317366548036,0.98,1.3705583756345177,0.4261241970021413,0.4197002141327623,0,0,0,1
1,0.0,0,1,223,336,598,0,instafake,5.820082930352362,6.395261598115449,5.4116460518550396,1.5,1.774480712166172,0.23850267379679144,0.3593582887700535,0,0,0,1
1,0.0,32,1,48,386,482,0,instafake,5.958424693029782,6.180016653652572,3.8918202981106265,7.877551020408164,1.2454780361757105,0.05523590333716916,0.4441887226697353,0,0,0,1
1,0.1111111111111111,35,0,2,32,2184,1,instafake,3.4965075614664802,7.68937110752969,1.0986122886681098,10.666666666666666,66.18181818181819,0.0009021199819576004,0.014433919711321606,0,1,0,2
1,0.0,108,0,3,247,316,0,instafake,5.5134287461649825,5.75890177387728,1.3862943611198906,61.75,1.2741935483870968,0.005319148936170213,0.4379432624113475,0,0,0,1
1,0.0,9,1,26,404,454,0,instafake,6.003887067106539,6.12029741895095,3.295836866004329,14.962962962962964,1.1209876543209876,0.030267753201396973,0.470314318975553,0,0,0,1
1,0.0,101,0,126,1020,1048,0,instafake,6.928537818164665,6.955592608396297,4.844187086458591,8.031496062992126,1.0264446620959844,0.06089898501691639,0.4929917834702755,0,0,1,1
1,0.0,0,1,74,225,307,0,instafake,5.420534999272286,5.730099782973574,4.31748811353631,3.0,1.3584070796460177,0.13883677298311445,0.42213883677298314,0,0,0,1
1,0.33,50,1,4,818,618,1,ifsg,6.70808408385307,6.428105272684596,1.6094379124341003,163.6,0.7545787545787546,0.0027835768963117608,0.5692414752957551,0,0,0,0
0,0.46,0,0,2,40,19,1,ifsg,3.713572066704308,2.995732273553991,1.0986122886681098,13.333333333333334,0.4634146341463415,0.03333333333333333,0.6666666666666666,0,0,0,0
0,0.0,0,0,0,140,319,1,ifsg,4.948759890378168,5.768320995793772,0.0,140.0,2.2624113475177303,0.0,0.30434782608695654,1,0,0,2
