text,category,label,source
Every dollar spent in the new Obamacare system ... goes to private-sector insurance companies.,political_propaganda,0,LIAR_train
Georgia loses millions of dollars of revenue because people go out of state to buy fireworks.,political_propaganda,0,LIAR_test
Hey are you angry with me. Reply me dr.,financial_scam,0,SMSSpam
"Traffic Down, Dangerous Crashes Up During Pandemic. april 29 2020 -- although traffic has decreased across the country as people shelter in place for the coronavirus pandemic dangerous car crashes have increased as the enticing open roads allow drivers to speed according to newsy. based on car collision data the news outlet found that car crashes and injuries were down in many places. in some cities however the number of motor vehicle deaths is still the same and in some cases the number of deaths has increased. in minnesota for instan",health_misinformation,0,CoAID_News
Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,financial_scam,1,SMSSpam
Can you do a mag meeting this avo at some point?,financial_scam,0,SMSSpam
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,financial_scam,1,SMSSpam
"Gov. Rick Perry spent over a million dollars on D.C. lobbyists asking for more federal money and lives in a luxury house that costs taxpayers $10,000 a month.",political_propaganda,0,LIAR_train
Most Americans live within 50 miles of a nuclear power plant.,political_propaganda,0,LIAR_train
Says Jason Carter has gotten David Axelrod to come down and be his campaign advisor.,political_propaganda,1,LIAR_train
Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012.,political_propaganda,0,LIAR_train
Texas is the fastest growing state with the most Fortune 500 companies.,political_propaganda,0,LIAR_train
"Mitt Romneys pledged to protect (oil companies) record profits and their billions in special tax breaks, too.",political_propaganda,0,LIAR_train
Thieves are handing out chemically doused face masks to knock people out before robbing them,health_misinformation,1,CoAID_News
Environmental Health Practitioners. audience environmental health practitioners who need information on how to safely provide environmental health services and keep public protected from environmental hazards during covid-19 pandemic. environmental health assessment form for disaster shelters this tool assists environmental health practitioners in conducting rapid assessment of shelter conditions during emergencies and disasters. this tool can be modified to meet local needs during coronavirus disease 2019 covi,health_misinformation,0,CoAID_News
Says Chuck Hagels nomination as defense secretary has been publicly celebrated by the Iranian government.,political_propaganda,1,LIAR_train
Austin mayoral candidate Steve Adler has never been active in anything that has to do with City Hall.,political_propaganda,1,LIAR_train
"Thanks, I'll keep that in mind",financial_scam,0,SMSSpam
The novel coronavirus is not a new virus,health_misinformation,1,CoAID_News
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",financial_scam,0,SMSSpam
So i'm doing a list of buyers.,financial_scam,0,SMSSpam
Voter turnout for some groups in the 2008 presidential general election in Georgia was far greater than it should have been demographically.,political_propaganda,0,LIAR_test
Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.,political_propaganda,1,LIAR_train
"Says Paul Ryan supports banning all abortions, even in cases of rape or incest.",political_propaganda,0,LIAR_test
"The Hyde Amendmentlanguage was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it.",political_propaganda,0,LIAR_test
"Says if elected, he would be the first Mayor who lives east of 82nd.",political_propaganda,0,LIAR_train
Says Virginia economic development officials decided they didnt want to bid on his companys electric automobile plant.,political_propaganda,1,LIAR_test
The Constitution doesnt allow the governor to not-spend appropriations funds.,political_propaganda,0,LIAR_train
K then 2marrow are you coming to class.,financial_scam,0,SMSSpam
"Even though Chicago has the most stringent gun laws on the books, it still has the highest murder rate in the country.",political_propaganda,0,LIAR_train
Ninety-four percent of small businesses will face higher taxes under the Democrats plan.,political_propaganda,1,LIAR_train
There was even a time when (Donald Trump) didnt get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged.,political_propaganda,0,LIAR_train
More people were killed in the United States last year by tainted food than U.S. troops killed in Iraq and Afghanistan since the wars began.,political_propaganda,1,LIAR_train
Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,political_propaganda,0,LIAR_train
Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,political_propaganda,0,LIAR_train
Allen West called Social Security a Ponzi scheme and said this countrys got to get on sound footing by destroying it.,political_propaganda,1,LIAR_train
Says South Carolina Gov. Nikki Haley is an immigrant.,political_propaganda,1,LIAR_train
"Since President Obama took office, there are over 450,000 more unemployed women.",political_propaganda,0,LIAR_valid
The Governor of Maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against COVID-19.. governor of maine has ordered restaurant staff to wear anti covid visors upside down so they resemble dog cones in order to direct breath upwards. governor janet mills decree states that front of house staff in restaurants who choose to wear face shields must now wear them upside down so that they are attached at collar instead of forehead so that their breath is directed up not down reports maine public radio. given that air conditioning units can facilitate spread of co,health_misinformation,1,CoAID_News
Bognor it is! Should be splendid at this time of year.,financial_scam,0,SMSSpam
U don't remember that old commercial?,financial_scam,0,SMSSpam
COVID-19: Herd immunity may occur sooner than previously. when a sufficiently large proportion of a population becomes immune to an infection it can no longer spread. a new modeling study suggests that the threshold for achieving herd immunity for covid-19 is much lower than scientists had assumed. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. as governmen,health_misinformation,0,CoAID_News
"Seven hundred thousand. Thats how many California jobs will be lost thanks to the politicians raising the minimum wage.Now Florida is adding one million jobs, not losing them.",political_propaganda,1,LIAR_test
I've issued a six-month moratorium on deepwater drilling.,political_propaganda,0,LIAR_test
One Year Commemoration of the High-Level Meeting on UHC. dr. tedros who director general joined foreign ministers of japan thailand and georgia to host ministerial meeting on universal health coverage uhc to commemorate one year anniversary of high level meeting on uhc and promote release of un secretary generals policy brief on covid-19 and uhc. ministers of foreign affairs and ministers of health from around world reflected on commitments made in political declaration on uhc taking stock of national and glob,health_misinformation,0,CoAID_News
"In Iraq and Syria, American leadership, including our military power, is stopping (the Islamic States) advance.",political_propaganda,0,LIAR_valid
"42 Democratic senators, plus two Independents, voted against sending direct payments to Americans as part of the coronavirus economic stimulus package",health_misinformation,1,CoAID_News
Tennessees grocery tax is one of the highest in the nation.,political_propaganda,0,LIAR_train
The Washington D.C.-area never has a recession.,political_propaganda,1,LIAR_train
"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",political_propaganda,0,LIAR_valid
On supporting winner of Democratic primary with her superdelegate vote.,political_propaganda,1,LIAR_train
Coronavirus Disease 2019 (COVID-19)-Associated Hospitalization Surveillance Network (COVID-NET). live training whether through videoconference or a live course on a learning management system or an elearning course with knowledge checks is suggested so that learners can receive immediate feedback. inclusion of a post test as well as an electronic guide describing jurisdiction specific protocols is strongly recommended. content describing non cdc tools on this site is provided for informational purposes only and is not intended to indicate endorsement actual or implied of the tools,health_misinformation,0,CoAID_News
On support for the Export-Import Bank,political_propaganda,1,LIAR_train
"If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years.",political_propaganda,1,LIAR_train
Ok. I only ask abt e movie. U wan ktv oso?,financial_scam,0,SMSSpam
Obamacarerepresents the largest tax increase in the history of the world.,political_propaganda,1,LIAR_train
The House of Representatives has never sued a sitting president in all of U.S. history.,political_propaganda,0,LIAR_train
Says Barack Obama began his presidency going on a worldwide apology tour.,political_propaganda,1,LIAR_train
Toledo Mayor Mike Bell (once) lost his job as a firefighter because his city ran out of money.,political_propaganda,0,LIAR_train
"In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats.",political_propaganda,1,LIAR_train
After the drug she will be able to eat.,financial_scam,0,SMSSpam
Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.,political_propaganda,1,LIAR_train
"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.",political_propaganda,1,LIAR_train
The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012.,political_propaganda,1,LIAR_train
The unemployment rate for folks whove never gone to college is almost double what it is for those who have.,political_propaganda,0,LIAR_train
Interim Operational Considerations for Public Health Management of Healthcare Workers Exposed to or Infected with COVID-19: non-US Healthcare Settings. while new discoveries continue to be made about covid-19 early reports indicate that person to person transmission most often occurs during close contact with an individual infected with sars cov-2 the virus that causes covid-19. healthcare workers hcws are not only at higher risk of infection but can also amplify outbreaks within healthcare facilities if they become ill. identifying and managing hcws who have been exposed to a patient with covid-19 is of great importance in preventing healt,health_misinformation,0,CoAID_News
"Clayton County has employed 1,300 people over the past seven months through the Neighborhood Stabilization Program.",political_propaganda,0,LIAR_train
Says Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare.,political_propaganda,1,LIAR_valid
"Trump Details Machine to Decontaminate N95 Masks. march 31 2020 the fda has approved machinery that disinfects n95 respirator masks meaning the masks could be reused by health care workers president donald trump said monday at a white house news briefing. a shortage of the masks has been a major complaint as hospitals deal with a growing number of coronavirus patients. as of monday afternoon there are more than 152,000 cases in the united states and over 2,700 deaths. there are two disinfecting machines in ohio and one in new york wi",health_misinformation,0,CoAID_News
"""Ensuring continuity of TB services during the COVID-19 pandemic"". geneva as the world comes together to tackle the covid-19 pandemic it is important to ensure that essential health services and operations are continued to protect the lives of people with tb and other diseases or health conditions. health services including national programmes to combat tb need to be actively engaged in ensuring an effective and rapid response to covid-19 while ensuring that tb services are maintained. in the lead- up to world tb day dr tedros adhanom ghebreyesus who d",health_misinformation,0,CoAID_News
Guidance for Health Departments about COVID-19 Testing in the Community. prepare for broad based viral testing in facilities after known or suspected sars cov-2 exposure or when there is moderate to substantial transmission in community,health_misinformation,0,CoAID_News
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,financial_scam,0,SMSSpam
The minimum wage has risen $2.35 in the last two years. Thats 31 percent.,political_propaganda,1,LIAR_test
Florida Sets COVID-19 Death Record. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"sure, but make sure he knows we ain't smokin yet",financial_scam,0,SMSSpam
Ive cut the budget of the (lieutenant governors) office by more than half.,political_propaganda,0,LIAR_train
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.. see more of ufoholic on facebook",health_misinformation,1,CoAID_News
Uncle Abbey! Happy New Year. Abiola,financial_scam,0,SMSSpam
Another Effect of COVID: Lasting Hearing Problems?. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"""World Blood Donor Day 2020"". on 14 june 2020 who and all countries will celebrate world blood donor day the need for safe blood is universal. safe blood is critical both for treatments and urgent interventions. it can help patients suffering from life threatening conditions live longer and with a higher quality of life and supports complex medical and surgical procedures. blood is also vital for treating the wounded during emergencies of all kinds natural disasters accidents armed conflicts etc. and has an essential",health_misinformation,0,CoAID_News
"Sorry, in meeting I'll call you later",financial_scam,0,SMSSpam
California has more kids in poverty ... than virtually any other state.,political_propaganda,0,LIAR_train
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,financial_scam,0,SMSSpam
"Today, home sales are up nearly 50 percent from where they were in the worst of the crisis.",political_propaganda,0,LIAR_train
Long-Lasting Immunity Follows Serious COVID Cases. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"Deficit spending exploded during the Obama administration to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush.",political_propaganda,0,LIAR_valid
3 More COVID-19 Vaccines Move Toward Final Stage of Testing. covid-19 vaccine is closer to becoming reality. getty images early stage clinical trials show that three covid-19 vaccines are generally safe and induce immune response in healthy people. results of two of these studies were published online yesterday in lancet. one is phase 1 and 2 trial by researchers at with support from astrazeneca. other is phase 2 trial by chinese researchers supported by. all data and statistics are based on publicly available data at time,health_misinformation,0,CoAID_News
The Georgia Legislatures last day of session ends at midnight.,political_propaganda,1,LIAR_valid
Says Donald Trump promised the mass deportation of Latino families.,political_propaganda,0,LIAR_train
"Says Rick Scott spent $800,000 of your tax dollars upgrading the Governors Mansion.",political_propaganda,0,LIAR_train
I see a cup of coffee animation,financial_scam,0,SMSSpam
Husband Holds Sweet Sign to Support Wife in Chemo. april 8 2020 -- one man in texas went above and beyond to support his wife during her chemotherapy appointment after her hospital restricted visitors due to the coronavirus pandemic. albert conner surprised his wife kelly with a sign reading i ca nt be with you but i m here outside md anderson cancer center. kelly told abc news she was shocked to see him in the parking lot since she had driven herself to her appointment that day. as soon as he texted me i just kind of lifted up in my,health_misinformation,0,CoAID_News
Great to hear you are settling well. So what's happenin wit ola?,financial_scam,0,SMSSpam
A congressional laundry closed due to the partial government shutdown.,political_propaganda,0,LIAR_train
"Rob Cornilles has been endorsed by 20 local mayors, including Independent, Democratic and Republican.",political_propaganda,1,LIAR_train
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",financial_scam,0,SMSSpam
Quite lor. But dun tell him wait he get complacent...,financial_scam,0,SMSSpam
Nt yet chikku..simple habba..hw abt u?,financial_scam,0,SMSSpam
Is dexamethasone affordable/what is the price per treatment?,health_misinformation,0,CoAID_Claim
White House Reemphasizes COVID-19 Testing Capacity. april 21 2020 the u.s. has the testing capacity to move into the first phase of rolling back stay at home orders for covid-19 the white house coronavirus task force said monday reemphasizing the same announcement made friday. by our best efforts we have the testing capacity today to go to phase 1 vice president mike pence said during the daily press briefing. to use the full capacity however state and local governments must tap into the facilities near them. earlier in the day,health_misinformation,0,CoAID_News
"Two weeks after signing a taxpayer protection pledge, (Charlie Crist) breaks it.",political_propaganda,1,LIAR_train
"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",financial_scam,0,SMSSpam
Oh is it! Which brand?,financial_scam,0,SMSSpam
"Says cuts by Gov. Rick Perrys administration left 12,000 teachers without a job.",political_propaganda,0,LIAR_train
"Says more than 8,000 people have supported her campaign as volunteers, donors and advisors and endorsers.",political_propaganda,0,LIAR_train
"Since Obamacare became law, most of our new jobs have been part-time jobs.",political_propaganda,1,LIAR_train
Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.,political_propaganda,1,LIAR_train
"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions.",political_propaganda,1,LIAR_test
Transcript - CDC Media Telebriefing: Update on COVID-19. workers in critical infrastructure sectors may be permitted to work if asymptomatic after potential exposure to a confirmed case of coronavirus disease 2019 covid-19 provided that worker infection prevention recommendations and controls are implemented. outbreaks of illness among workers in food producing facilities and surrounding communities have raised unique questions that identified the need for testing for covid-19 to supplement existing guidance. this document presents different testin,health_misinformation,0,CoAID_News
Democrats very much are in the pocket of the NRA.,political_propaganda,1,LIAR_train
John Boehner wants to reopen a tax loophole that actually rewarded corporations for shipping jobs and profits overseas.,political_propaganda,0,LIAR_train
Says you need a photo ID to purchase Sudafed in Texas.,political_propaganda,0,LIAR_train
On in-state tuition for illegal immigrants.,political_propaganda,1,LIAR_train
A video says Òthe coronavirus was invented and patented in the USA and then planted in China.Ó,health_misinformation,1,CoAID_News
"If you look at the three people on the (debate) stage from the United States Senate, all three of them have a combined two bills that became law that theyve sponsored.",political_propaganda,0,LIAR_train
Suggestions for Youth and Summer Camps. given their congregate nature and resident population served e.g. older adults often with underlying chronic medical conditions nursing home populations are at high risk of being affected by respiratory pathogens like covid-19 and other pathogens including multidrug resistant organisms e.g. carbapenemase producing organisms candida auris. as demonstrated by the covid-19 pandemic a strong infection prevention and control ipc program is critical to protect both residents and healthcar,health_misinformation,0,CoAID_News
FDA OKs 1st Stem Cell Human Trial for COVID-19. april 3 2020 -- a human clinical trial of an experimental stem cell therapy for coronavirus patients has been approved by the u.s. food and drug administration. the stem cell treatment is derived from human placentas and is being developed by new jersey biotech company celularity. the early stage trial will include up to 86 coronavirus patients with symptoms who will receive infusions of the stem cell therapy to assess the its safety and whether it prevents the patients from developing more se,health_misinformation,0,CoAID_News
"Oh right, ok. I'll make sure that i do loads of work during the day! got a really nasty cough today and is dry n shot so that should really help it!",financial_scam,0,SMSSpam
Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,political_propaganda,0,LIAR_train
Russia and China are doing naval exercises together someplace.,political_propaganda,0,LIAR_train
Says Chris Christie was the first governor in America to endorse Mitt Romney.,political_propaganda,1,LIAR_train
One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.,political_propaganda,0,LIAR_test
"Aldrine, rakhesh ex RTM here.pls call.urgent.",financial_scam,0,SMSSpam
Says Hillary Clinton will receive her congressional salary until she dies and the Secret Service pays her mortgage.,political_propaganda,1,LIAR_train
The University of Texas is starting the first medical school at a major Tier One university in the last 50 years.,political_propaganda,0,LIAR_train
10 cents on thedollar from the Clinton Foundation goes to charitable causes.,political_propaganda,1,LIAR_train
"Says according to recent polls,no Republican candidate is doing better against Hillary Clinton than myself.",political_propaganda,1,LIAR_train
"If Congress fails to act, the Obama administration intends to give away control of the internet to an international body akin to the United Nations.",political_propaganda,1,LIAR_train
We are the most generous in New England and New England is known for its generosity toward its welfare recipients.,political_propaganda,0,LIAR_train
"Says Wisconsin state Sen. Randy Hopper, R-Fond du Lac, has already been recalled.",political_propaganda,1,LIAR_train
The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,political_propaganda,1,LIAR_train
Says the United States is in the worst recovery from an economic recession since World War II.,political_propaganda,0,LIAR_train
Only half of the murders in the city of St. Louis get solved.,political_propaganda,0,LIAR_train
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,financial_scam,0,SMSSpam
"Yeah, where's your class at?",financial_scam,0,SMSSpam
Says Bernie Sanders was against the auto bailout and voted against the money that ended up saving the auto industry.,political_propaganda,0,LIAR_train
Severe COVID-19: Interleukin-6 inhibitors may be most effective. observational study found that people with covid-19 who received these drugs early fared better than those who received them after they became critically ill. study also suggests that inhibitors may be more effective than remdesivir or dexamethasone. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outb,health_misinformation,0,CoAID_News
Ok... C ya...,financial_scam,0,SMSSpam
Rhode Island has the highest percentage of uninsured adults of any state in New England.,political_propaganda,0,LIAR_valid
Tests may miss more than 1 in 5 COVID-19 cases. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. the majority of tests for the novel coronavirus involve taking a swab from the back of the nose or the throat for genetic analysis. this analysis uses a laboratory procedure called reverse transcriptase polymerase chain reaction rt pcr which converts g,health_misinformation,0,CoAID_News
Says the giant African land snail carries human meningitis.,political_propaganda,0,LIAR_train
"Neuropilin-1 Drives SARS-CoV-2 Infectivity, Finds Breakthrough Study",health_misinformation,0,CoAID_News
Bill Gates is plotting to use COVID-19 testing and a future vaccine to track people with microchips,health_misinformation,1,CoAID_News
"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",political_propaganda,0,LIAR_train
Today the Walton family of Walmart own more wealth than the bottom 40 percent of America.,political_propaganda,0,LIAR_train
"As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!",political_propaganda,0,LIAR_train
We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.,political_propaganda,0,LIAR_train
"President Obama promised families making less than $250,000 a year would not see taxes go up, but Obamacare raises 18 different taxes.",political_propaganda,1,LIAR_train
No no:)this is kallis home ground.amla home town is durban:),financial_scam,0,SMSSpam
"We have almost 68,000 Georgia students who are required by law to attend a chronically failing school.",political_propaganda,0,LIAR_train
HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,financial_scam,0,SMSSpam
"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.",political_propaganda,1,LIAR_test
She's borderline but yeah whatever.,financial_scam,0,SMSSpam
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),financial_scam,0,SMSSpam
Dolores Cahill claims in an interview on TheHighWire that there is already a preventive strategy and treatment for COVID-19 through “nutrition vitamins and hydroxychloroquine” therefore social distancing is unnecessary.. why are covid cases still going up ?,health_misinformation,1,CoAID_News
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the thing will be resolved, tho. Anyway. Have a fab hols",financial_scam,0,SMSSpam
CDC Releases Indicators for Dynamic School Decision-Making. today cdc released indicators to help schools make dynamic decisions about in person learning as local conditions evolve throughout pandemic. when coupled with local data about community spread these indicators are important tool to help local health officials school administrators and communities prepare plan and respond to covid-19. these indicators are latest resources cdc has provided for schools during covid-19 pandemic and they supplement previously released cdc guida,health_misinformation,0,CoAID_News
Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,political_propaganda,0,LIAR_train
"The Trump Winery near Charlottesville, Va. is the largest winery on the East Coast.",political_propaganda,1,LIAR_train
Says her accomplishments include a fiscally responsible budget agreement that controls state spending.,political_propaganda,1,LIAR_train
President Obamas health-care law will add trillions of dollars in debt.,political_propaganda,1,LIAR_train
Says women care most about jobs and the economy,political_propaganda,0,LIAR_train
COVID-19: Symptoms and when to see a doctor. this article was updated to include information about home testing kits on april 27 2020. the novel coronavirus or sars cov-2 causes a disease called covid-19. this can produce symptoms similar to those of other respiratory conditions such as allergies or the flu. this article looks at the symptoms of covid-19 and how to tell them apart from those of colds flus and allergies. it will also cover some home treatments and when to see a doctor. stay informed with live updates on the current co,health_misinformation,0,CoAID_News
COVID-19 Science Update released: September 29. infant outcomes following maternal infection with sars cov-2 first report from priority studyexternal icon. flaherman et al. clinical infectious diseases september 18 2020. in this us study preterm birth icu admission and respiratory disease did not differ between infants born to mothers testing positive for sars cov-2 and those born to mothers testing negative. no pneumonia or lower respiratory tract infection was reported through 6 8 weeks of age. infants born to mothers who,health_misinformation,0,CoAID_News
"Yep, the great loxahatchee xmas tree burning of &lt;#&gt; starts in an hour",financial_scam,0,SMSSpam
"Says a car driving former University of Missouri System President Tim Wolfe ran through the students, hit one of them at the MU Homecoming Parade.",political_propaganda,1,LIAR_train
"U.S. hospitals are preparing for 96 million coronavirus infections and nearly half a million deaths, leaked documents reveal.. documents from a leading doctor show us hospitals should be preparing for 96 million coronavirus infections and nearly half a million deaths from the outbreak. the spread of the deadly disease could be far worse than officials claim with 480,000 americans expected to die from the virus and 4.8 million hospitalized according to a presentation hosted by the american hospital association aha in february. this puts the crisis on a level more than 10 times greater than that seen in a severe flu",health_misinformation,1,CoAID_News
Blood Clots and Lung Injuries Found in Patients Who Have Died of COVID-19,health_misinformation,0,CoAID_News
Surgeon General: This Week Is ‘Our Pearl Harbor'. april 6 2020 saying that next week is going to be one of the toughest yet of the covid-19 pandemic u.s. surgeon general jerome adams called on the nations governors to do their part by instituting stay at home orders. the next week is going to be our pearl harbor moment. its going to be our 9/11 moment he said on meet the press. its going to be the hardest moment for many americans in their entire lives. to flatten the curve of cases everyone needs to do their part he add,health_misinformation,0,CoAID_News
"AI Can Detect COVID-19 in the Lungs Like a Virtual Physician, New Study Shows",health_misinformation,0,CoAID_News
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),financial_scam,0,SMSSpam
Guantanamo detainees get taxpayer-paid-for prayer rugsthey had honey-glazed chicken and rice pilaf.,political_propaganda,0,LIAR_train
Early Oxygen Therapy Vital for Pregnant Patients With COVID-19. this website is using a security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Were practically not allowed to use coal any more. What do we do with our coal? We ship it to China and they spew it in the air.,political_propaganda,1,LIAR_train
"When I ran against incumbent President Gerald Ford, you know how much money we raised? None.",political_propaganda,0,LIAR_train
Temperature Checks Alone Aren’t Effective in Stopping COVID-19 Spread. experts say temperature checks will identify some people with covid-19 but will miss people who are asymptomatic or have nt developed symptoms yet. getty images experts say the accuracy of temperature checking depends on the type of thermometer being used and the person administering the test. they also note temperature checking will identify some people with covid-19 but it wo nt catch people who have the illness and are either asymptomatic or have nt developed symptoms yet. they recomme,health_misinformation,0,CoAID_News
I can't make it tonight,financial_scam,0,SMSSpam
It is already in the law that there is a requirement to screen (refugees) for religion.,political_propaganda,0,LIAR_test
Don no da:)whats you plan?,financial_scam,0,SMSSpam
We supported the first new nuclear power plant in three decades.,political_propaganda,0,LIAR_train
Says a Barack Obama black imposter joke got a standing ovation at San Angelo rodeo.,political_propaganda,1,LIAR_test
"Ive created over 40,000 jobs.",political_propaganda,1,LIAR_train
Good morning princess! Have a great day!,financial_scam,0,SMSSpam
Can the U.S. Safely ‘Reopen’ on May 1? Here’s What the Health Experts Think. healthline contacted several public health specialists to see what they think of reopening the country amid the covid-19 pandemic. experts say some sort of physical distancing will still be required over the long term. additionally reopening too quickly could mean a resurgence of the virus. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most r,health_misinformation,0,CoAID_News
Walker says hes for lower taxes. But Milwaukee County spending has gone up by $349 million.,political_propaganda,1,LIAR_valid
Says the vaccine to prevent HPV can cause mental retardation.,political_propaganda,1,LIAR_train
"Josh Mandel used to be pro-choice, now hes anti-choice. He used to be sympathetic towards gay and lesbians and now hes [not].",political_propaganda,0,LIAR_train
Re your call; You didn't see my facebook huh?,financial_scam,0,SMSSpam
Diabetes Drug Metformin May Protect Aging Brains. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"The major immigration issue was about Poles, and Bulgarians, and Romanians, and that they werent contributing economically. The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.",political_propaganda,0,LIAR_train
"It's fine, imma get a drink or somethin. Want me to come find you?",financial_scam,0,SMSSpam
We reduced abortion. We increased adoptions by 135 percent.,political_propaganda,1,LIAR_train
The national debt grew an estimated$15 billion last weekend.,political_propaganda,0,LIAR_train
"Under President Obamas health-care reforms, the premium for an average plan for a family didnt go down by $2,500 per year, its gone up about $2,500 per year.",political_propaganda,0,LIAR_train
Now thats going to ruin your thesis!,financial_scam,0,SMSSpam
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,financial_scam,1,SMSSpam
Yes. I come to nyc for audiitions and am trying to relocate.,financial_scam,0,SMSSpam
CDC Adds Six Symptoms to COVID-19 List. april 28 2020 the cdc has added several new symptoms to its list for the coronavirus chills muscle pain headache sore throat repeated shaking with chills and a loss of taste or smell. the six new symptoms join the existing list with fever cough and shortness of breath or difficulty breathing. the expanded list could help those who are trying to identify whether they have symptoms related to covid-19. with a limited number of test kits available those who want to take a test typically,health_misinformation,0,CoAID_News
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",financial_scam,1,SMSSpam
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,financial_scam,0,SMSSpam
Oh all have to come ah?,financial_scam,0,SMSSpam
"The average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",political_propaganda,0,LIAR_train
The city of Richmond built the second richest team in the NFL a $14 million stadium.,political_propaganda,0,LIAR_train
Honey boo I'm missing u.,financial_scam,0,SMSSpam
How to Talk to Your Kids About the COVID-19 Outbreak. as the covid-19 outbreak continues to spread some children may have questions and be experiencing increased fear. getty images with extensive news coverage about the potentially deadly nature of the covid-19 pandemic children may develop fears about the risk to their own health and safety. experts say parents should listen to their childrens fears and not dismiss them. before talking to kids about what they may be seeing on the news or hearing from their peers parents should make sure,health_misinformation,0,CoAID_News
Really do hope the work doesnt get stressful. Have a gr8 day.,financial_scam,0,SMSSpam
